Date,Open,High,Low,Close,Adj Close,Volume
2014-06-18,10890.150391,10977.969727,10877.660156,10975.540039,10975.540039,3065220000
2014-06-19,10991.980469,11006.179688,10971.049805,11003.080078,11003.080078,2952150000
2014-06-20,11014.030273,11023.139648,11005.330078,11018.110352,11018.110352,4336240000
2014-06-23,11016.969727,11016.969727,10991.509766,11014.089844,11014.089844,2717630000
2014-06-24,10997.410156,11025.919922,10917.120117,10921.990234,10921.990234,3089700000
2014-06-25,10902.709961,10966.900391,10901.330078,10962.870117,10962.870117,3106710000
2014-06-26,10951.750000,10954.030273,10881.940430,10949.450195,10949.450195,2778840000
2014-06-27,10934.759766,10976.929688,10929.769531,10974.429688,10974.429688,4290590000
2014-06-30,10969.190430,10987.320313,10955.459961,10979.419922,10979.419922,3037350000
2014-07-01,11002.370117,11075.150391,11002.370117,11046.610352,11046.610352,3188240000
2014-07-02,11044.660156,11064.429688,11043.360352,11050.339844,11050.339844,2851480000
2014-07-03,11070.429688,11105.849609,11069.730469,11104.719727,11104.719727,1998090000
2014-07-07,11072.009766,11072.009766,11022.580078,11035.809570,11035.809570,2681260000
2014-07-08,11008.759766,11008.759766,10936.290039,10963.160156,10963.160156,3302430000
2014-07-09,10977.870117,11011.870117,10965.990234,11005.500000,11005.500000,2858800000
2014-07-10,10941.839844,10962.290039,10880.129883,10941.339844,10941.339844,3165690000
2014-07-11,10927.990234,10944.469727,10900.750000,10936.349609,10936.349609,2684630000
2014-07-14,10980.179688,11006.089844,10980.179688,10991.469727,10991.469727,2744920000
2014-07-15,10995.679688,11017.919922,10927.730469,10965.629883,10965.629883,3328740000
2014-07-16,11006.360352,11024.320313,10983.349609,11017.870117,11017.870117,3390950000
2014-07-17,10982.730469,11011.929688,10879.669922,10890.440430,10890.440430,3381680000
2014-07-18,10908.419922,10995.750000,10908.419922,10985.919922,10985.919922,3106060000
2014-07-21,10951.179688,10966.980469,10912.509766,10957.669922,10957.669922,2611160000
2014-07-22,10988.849609,11033.070313,10988.849609,11016.240234,11016.240234,2890480000
2014-07-23,11027.379883,11035.150391,11006.519531,11023.900391,11023.900391,2869720000
2014-07-24,11038.889648,11058.959961,11027.469727,11038.559570,11038.559570,3203530000
2014-07-25,11038.559570,11038.559570,10969.940430,10985.809570,10985.809570,2638960000
